119.56428571428572,116.84285714285714,108.03571428571429,116.62857142857143,48.95238095238099
120.1456953642384,118.20529801324503,108.6887417218543,117.66225165562913,49.44812362030904
122.35975609756098,119.90243902439025,110.70731707317073,119.54268292682927,50.18890483022478
123.92655367231639,120.64971751412429,111.20338983050847,120.59322033898304,50.59266644510913
128.04444444444445,123.75,113.41666666666667,123.78333333333333,51.88235294117651
132.69444444444446,127.53333333333333,116.68333333333334,127.88888888888889,53.387799564270146
136.31491712707182,130.23756906077347,118.79558011049724,130.76243093922653,54.55963600909978
139.9494382022472,133.06741573033707,120.53370786516854,133.68539325842696,55.73033707865167
142.6685393258427,134.8876404494382,121.98314606741573,135.74157303370785,56.512447675699484
147.00574712643677,139.39080459770116,126.06896551724138,140.132183908046,58.203741266621584
150.41071428571428,142.86309523809524,129.16666666666666,143.64285714285714,59.514472455648935
147.57471264367817,140.10344827586206,126.28735632183908,140.7471264367816,58.39080459770114
147.76300578034682,139.91907514450867,126.23699421965318,140.67052023121389,58.33616683667689
147.03977272727272,139.0284090909091,125.92045454545455,139.96022727272728,58.04144385026737
144.2941176470588,136.48128342245988,123.31550802139037,137.3048128342246,56.98857082940133
144.09326424870466,136.7357512953368,123.16580310880829,137.3419689119171,57.04967997561718
145.6969696969697,138.1010101010101,123.32323232323232,138.72727272727272,57.57773816597348
148.22,140.585,125.235,141.2,58.53333333333334
151.93034825870646,144.06965174129354,127.90547263681592,144.61194029850745,59.88488927909471
154.2139303482587,146.4825870646766,129.3582089552239,146.90547263681592,60.81357916300848
155.75124378109453,147.6218905472637,129.2636815920398,147.97014925373134,61.305238513315764
157.7860696517413,149.2089552238806,129.84577114427861,149.59203980099502,61.939322992878765
162.08080808080808,153.34848484848484,132.85858585858585,153.63636363636363,63.5115864527629
165.38888888888889,155.64141414141415,135.35858585858585,156.16666666666666,64.47415329768269
167.25,156.94,137.28,157.78,65.03137254901962
169.945,159.085,140.16,160.15,65.9039215686275
170.56,158.93,141.88,160.535,65.94313725490197
170.3,157.515,142.065,159.595,65.57647058823527
169.88059701492537,156.4278606965174,142.76616915422886,158.88059701492537,65.28533801580336
167.4726368159204,153.5721393034826,141.77611940298507,156.4129353233831,64.247390498488
162.13930348258705,147.96517412935324,136.9900497512438,150.93034825870646,62.12271973465999
157.86567164179104,143.5870646766169,133.318407960199,146.65671641791045,60.43703053360649
154.43147208121826,143.2994923857868,131.0,145.3248730964467,60.00796257589329
154.51243781094527,143.37313432835822,131.46766169154228,145.44278606965173,60.052677787532936
157.4726368159204,146.5273631840796,134.35323383084577,148.43283582089552,61.2935323383085
160.29850746268656,149.4179104477612,137.26865671641792,151.3134328358209,62.40561896400353
160.38805970149255,149.30348258706468,137.06467661691542,151.2189054726368,62.38025558482101
158.38888888888889,147.71212121212122,134.8080808080808,149.41414141414143,61.68548227371756
158.6321243523316,148.06735751295338,134.41968911917098,149.66839378238342,61.773849436147536
